,Timestamp,Class,Archetype,Class_o,Archetype_o,Result
12,6/4/2018 17:32:34,Swordcraft,Support Cannon,Swordcraft,Midrange,1
13,6/4/2018 17:34:42,Swordcraft,Support Cannon,Bloodcraft,Basic,1
14,6/4/2018 17:34:43,Runecraft,Ginger,Runecraft,Spellboost,0
15,6/4/2018 17:38:21,Bloodcraft,Vengeance,Portalcraft,,1
16,6/4/2018 17:44:35,Forestcraft,Midrange,Havencraft,Tenko,0
17,6/4/2018 17:49:54,Forestcraft,Aggro,Bloodcraft,Vengeance,0
18,6/4/2018 17:54:00,Swordcraft,,Bloodcraft,Vengeance,0
19,6/4/2018 17:56:24,Havencraft,Tenko,Bloodcraft,Vengeance,0
20,6/4/2018 18:01:21,Bloodcraft,Neutral,Shadowcraft,Midrange,0
21,6/4/2018 18:01:30,Portalcraft,Control,Forestcraft,Aggro,0
22,6/4/2018 18:11:07,Forestcraft,Aggro,Dragoncraft,PDK,1
23,6/4/2018 18:19:49,Havencraft,Tenko,Bloodcraft,Vengeance,1
24,6/4/2018 18:22:21,Havencraft,Tenko,Portalcraft,Midrange,1
25,6/4/2018 18:46:13,Dragoncraft,PDK,Dragoncraft,PDK,1
26,6/4/2018 18:50:35,Havencraft,Summit,Bloodcraft,,1
27,6/4/2018 18:54:36,Havencraft,Amulet,Runecraft,Mysteria,1
28,6/4/2018 19:02:00,Dragoncraft,PDK,Bloodcraft,Vengeance,1
29,6/4/2018 19:06:17,Forestcraft,Aggro,Dragoncraft,PDK,1
30,6/4/2018 19:10:05,Forestcraft,Aggro,Havencraft,Summit,1
31,6/4/2018 19:15:08,Runecraft,,Havencraft,Tenko,1
32,6/4/2018 19:15:14,Runecraft,,Runecraft,Ginger,0
33,6/4/2018 19:27:31,Runecraft,Silver Blade,Havencraft,Tenko,1
34,6/4/2018 19:29:48,Bloodcraft,Vengeance,Havencraft,Tenko,1
35,6/4/2018 19:33:31,Forestcraft,Neutral,Havencraft,Neutral,0
36,6/4/2018 19:34:20,Havencraft,Tenko,Dragoncraft,Lindworm,1
37,6/4/2018 19:34:39,Havencraft,Tenko,Runecraft,Spellboost,0
38,6/4/2018 19:42:45,Swordcraft,Midrange,Shadowcraft,,0
39,6/4/2018 19:53:15,Forestcraft,Neutral,Dragoncraft,Ramp,1
40,6/4/2018 19:53:15,Swordcraft,Support Cannon,Dragoncraft,Ramp,0
41,6/4/2018 19:53:49,Swordcraft,Midrange,Dragoncraft,Lindworm,1
42,6/4/2018 19:54:34,Bloodcraft,Vengeance,Dragoncraft,PDK,1
43,6/4/2018 19:55:22,Dragoncraft,PDK,Dragoncraft,Lindworm,0
44,6/4/2018 20:15:32,Dragoncraft,PDK,Havencraft,Tenko,0
45,6/4/2018 20:17:48,Portalcraft,Artifact,Runecraft,Ginger,1
46,6/4/2018 20:38:30,Shadowcraft,Midrange,Dragoncraft,Lindworm,1
47,6/4/2018 21:03:00,Bloodcraft,Neutral,Dragoncraft,PDK,1
48,6/4/2018 21:04:57,Runecraft,Spellboost,Dragoncraft,Lindworm,1
49,6/4/2018 21:18:29,Swordcraft,Midrange,Forestcraft,Aggro,1
50,6/4/2018 21:27:46,Dragoncraft,Lindworm,Havencraft,Tenko,1
51,6/4/2018 21:42:37,Portalcraft,Artifact,Swordcraft,Midrange ,1
52,6/4/2018 22:04:31,Bloodcraft,Vengeance,Bloodcraft,Vengeance,0
53,6/4/2018 22:19:31,Havencraft,Summit,Forestcraft,Control,1
54,6/4/2018 22:49:28,Forestcraft,Aggro,Forestcraft,Aggro,1
55,6/4/2018 23:04:28,Bloodcraft,,Dragoncraft,,0
56,6/4/2018 23:14:18,Shadowcraft,Hinterland,Swordcraft,Midrange,0
57,6/4/2018 23:22:32,Shadowcraft,Midrange,Shadowcraft,Midrange,1
58,6/5/2018 0:11:38,Portalcraft,,Dragoncraft,,1
59,6/5/2018 0:25:32,Forestcraft,Aggro,Havencraft,Summit,0
60,6/5/2018 0:57:34,Havencraft,Summit,Runecraft,Ginger,1
61,6/5/2018 1:46:39,Shadowcraft,Midrange,Portalcraft,Artifact,1
62,6/5/2018 2:06:41,Portalcraft,Midrange,Forestcraft,Aggro,0
63,6/5/2018 2:08:36,Forestcraft,Midrange,Havencraft,Tenko,1
64,6/5/2018 2:47:03,Swordcraft,Support Cannon,Havencraft,Tenko,1
65,6/5/2018 2:53:09,Forestcraft,Midrange,Dragoncraft,Ramp,1
66,6/5/2018 3:09:43,Forestcraft,Midrange,Bloodcraft,Aggro,0
67,6/5/2018 3:19:00,Runecraft,Spellboost,Forestcraft,Midrange,1
68,6/5/2018 4:11:37,Dragoncraft,PDK,Havencraft,Tenko,1
69,6/5/2018 4:22:42,Forestcraft,Aggro,Forestcraft,Forest,1
70,6/5/2018 4:50:25,Portalcraft,Artifact,Forestcraft,,1
71,6/5/2018 5:14:48,Forestcraft,Aggro,Dragoncraft,PDK,1
72,6/5/2018 5:23:36,Swordcraft,Midrange,Runecraft,Mysteria,1
73,6/5/2018 6:02:03,Forestcraft,,Havencraft,,1
74,6/5/2018 6:05:30,Bloodcraft,Neutral,Havencraft,Lion Crystal,1
75,6/5/2018 6:32:29,Forestcraft,Midrange,Dragoncraft,PDK,1
76,6/5/2018 6:42:06,Havencraft,Summit,Runecraft,Spellboost,0
77,6/5/2018 6:47:44,Forestcraft,Aggro,Forestcraft,Aggro,1
78,6/5/2018 6:54:54,Havencraft,Tenko,Runecraft,Dirt,1
79,6/5/2018 6:56:46,Portalcraft,Artifact,Runecraft,Ginger,0
80,6/5/2018 7:03:49,Forestcraft,Midrange,Dragoncraft,PDK,1
81,6/5/2018 7:06:39,Bloodcraft,Jormungand,Forestcraft,Midrange,1
82,6/5/2018 7:24:49,Runecraft,Ginger,Runecraft,Ginger,1
83,6/5/2018 7:58:08,Bloodcraft,Control,Havencraft,Tenko,0
84,6/5/2018 8:25:32,Forestcraft,Aggro,Portalcraft,Artifact,1
85,6/5/2018 8:29:38,Portalcraft,Artifact,Dragoncraft,PDK,0
86,6/5/2018 8:39:07,Dragoncraft,Lindworm,Forestcraft,Aggro,1
87,6/5/2018 9:06:07,Bloodcraft,Vengeance,Havencraft,Tenko,1
88,6/5/2018 9:14:10,Havencraft,Heresy,Dragoncraft,PDK,1
89,6/5/2018 9:34:42,Portalcraft,Artifact,Swordcraft,Midrange,1
90,6/5/2018 10:33:03,Runecraft,Ginger,Runecraft,Ginger,1
91,6/5/2018 10:55:34,Dragoncraft,PDK,Dragoncraft,Lindworm,1
92,6/5/2018 12:29:10,Havencraft,Tenko,Swordcraft,Midrange,1
93,6/5/2018 15:18:02,Dragoncraft,PDK,Swordcraft,Aggro,1
94,6/5/2018 16:12:08,Shadowcraft,Hinterland,Forestcraft,Fairy Dragon,1
95,6/5/2018 18:34:41,Forestcraft,Aggro,Runecraft,Spellboost,1
96,6/5/2018 19:38:52,Dragoncraft,,Swordcraft,,1
97,6/5/2018 20:09:23,Bloodcraft,Vengeance,Portalcraft,Midrange,1
98,6/6/2018 6:39:15,Portalcraft,Midrange,Havencraft,Summit,0
99,6/6/2018 13:14:06,Havencraft,Summit,Forestcraft,Tempo,1
100,6/6/2018 13:17:23,Dragoncraft,Jabberwock,Dragoncraft,Lindworm,0
101,6/6/2018 13:44:17,Havencraft,Tenko,Forestcraft,,1
102,6/6/2018 14:08:40,Runecraft,Faust,Havencraft,Summit,1
103,6/6/2018 14:10:23,Dragoncraft,Lindworm,Dragoncraft,Ramp,1
104,6/6/2018 14:26:08,Bloodcraft,Vengeance,Dragoncraft,,1
105,6/6/2018 14:30:16,Swordcraft,Support Cannon,Dragoncraft,PDK,1
106,6/6/2018 14:44:55,Havencraft,Summit,Forestcraft,Aggro,1
107,6/6/2018 14:48:53,Bloodcraft,Vengeance,Shadowcraft,Midrange,1
108,6/6/2018 15:05:04,Portalcraft,Artifact,Swordcraft,Midrange,1
109,6/6/2018 15:07:36,Dragoncraft,PDK,Forestcraft,Midrange,1
110,6/6/2018 15:37:48,Forestcraft,Aggro,Forestcraft,Aggro,1
111,6/6/2018 15:38:27,Portalcraft,Artifact,Havencraft,Tenko,1
112,6/6/2018 16:01:09,Bloodcraft,Vengeance,Dragoncraft,PDK,1
113,6/6/2018 16:10:05,Havencraft,Summit,Havencraft,,1
114,6/6/2018 16:10:38,Swordcraft,Midrange,Forestcraft,,1
115,6/6/2018 16:18:51,Portalcraft,Artifact,Portalcraft,Artifact,0
116,6/6/2018 16:46:31,Dragoncraft,,Havencraft,,1
117,6/6/2018 17:30:11,Havencraft,Tenko,Swordcraft,Midrange,1
118,6/6/2018 18:21:55,Runecraft,Ginger,Havencraft,Tenko,1
119,6/6/2018 18:26:06,Runecraft,Spellboost,Portalcraft,Artifact,0
120,6/6/2018 19:59:33,Runecraft,Ginger,Bloodcraft,Neutral,1
121,6/6/2018 21:34:34,Forestcraft,Aggro,Forestcraft,Control,0
122,6/6/2018 21:36:08,Forestcraft,Aggro,Bloodcraft,Vengeance,1
123,6/6/2018 21:57:46,Swordcraft,Aggro,Runecraft,,1
124,6/6/2018 23:44:56,Forestcraft,Neutral,Shadowcraft,Hinterland,1
125,6/6/2018 23:49:44,Dragoncraft,PDK,Swordcraft,Midrange,1
126,6/7/2018 0:57:00,Forestcraft,Forest,Dragoncraft,Lindworm,1
127,6/7/2018 1:48:17,Forestcraft,Neutral,Bloodcraft,Vengeance ,1
128,6/7/2018 1:50:42,Runecraft,Spellboost,Runecraft,,1
129,6/7/2018 2:23:50,Havencraft,Amulet,Portalcraft,Artifact,1
130,6/7/2018 2:50:08,Runecraft,Ginger,Forestcraft,Aggro,1
131,6/7/2018 3:01:56,Runecraft,Ginger,Havencraft,Tenko,1
132,6/7/2018 3:22:59,Portalcraft,Puppets,Dragoncraft,PDK,0
133,6/7/2018 4:14:25,Havencraft,Tenko,Runecraft,,1
134,6/7/2018 4:15:44,Portalcraft,Midrange,Portalcraft,Puppet,1
135,6/7/2018 4:38:53,Bloodcraft,Aggro,Havencraft,,1
136,6/7/2018 4:49:23,Runecraft,Spellboost,Portalcraft,Artifact,1
137,6/7/2018 5:02:16,Portalcraft,Hybrid,Forestcraft,Neutral,0
138,6/7/2018 5:11:39,Forestcraft,Aggro,Dragoncraft,,1
139,6/7/2018 5:14:04,Forestcraft,Control,Portalcraft,Artifact,1
140,6/7/2018 5:53:45,Forestcraft,Tempo,Runecraft,Spellboost,0
141,6/7/2018 5:55:10,Dragoncraft,PDK,Dragoncraft,Ramp,1
142,6/7/2018 5:56:20,Bloodcraft,Vengeance,Dragoncraft,PDK,1
143,6/7/2018 6:15:10,Dragoncraft,,Swordcraft,Midrange,1
144,6/7/2018 6:34:35,Dragoncraft,,Swordcraft,,1
145,6/7/2018 7:17:29,Bloodcraft,Vengeance,Portalcraft,Midrange,1
146,6/7/2018 7:45:34,Runecraft,Spellboost,Runecraft,Ginger,0
147,6/7/2018 7:48:03,Runecraft,Spellboost,Forestcraft,Neutral,1
148,6/7/2018 7:48:47,Bloodcraft,Neutral,Havencraft,Tenko,1
149,6/7/2018 8:49:43,Dragoncraft,Jabberwock,Swordcraft,Aggro,0
150,6/7/2018 8:53:32,Portalcraft,Artifact,Forestcraft,Neutral,1
151,6/7/2018 9:29:05,Forestcraft,Aggro,Portalcraft,Midrange,1
152,6/7/2018 10:50:28,Forestcraft,Aggro,Dragoncraft,,1
153,6/7/2018 13:38:13,Dragoncraft,PDK,Dragoncraft,PDK,0
154,6/7/2018 14:39:14,Bloodcraft,Vengeance,Portalcraft,Artifact,1
155,6/7/2018 14:40:27,Runecraft,Mysteria,Havencraft,Summit,1
156,6/7/2018 18:32:58,Shadowcraft,,Dragoncraft,,1
157,6/7/2018 19:43:30,Havencraft,Tenko,Runecraft,Spellboost,1
158,6/7/2018 23:59:15,Bloodcraft,Jormungand,Havencraft,Tenko,0
159,6/8/2018 0:48:11,Dragoncraft,PDK,Dragoncraft,PDK,1
160,6/8/2018 1:17:39,Forestcraft,Aggro,Dragoncraft,PDK,1
161,6/8/2018 8:55:55,Forestcraft,Aggro,Havencraft,Summit,1
162,6/8/2018 10:26:21,Forestcraft,Aggro,Portalcraft,Artifact,1
163,6/8/2018 12:18:17,Dragoncraft,Jabberwock,Bloodcraft,Control,0
164,6/8/2018 12:36:29,Shadowcraft,Midrange,Shadowcraft,Midrange,0
0,6/4/2018 16:42:49,Portalcraft,Artifact,Portalcraft,Puppet,1
1,6/4/2018 16:49:25,Runecraft,Spellboost,Dragoncraft,Ramp,0
2,6/4/2018 16:50:22,Bloodcraft,Neutral,Runecraft,Spellboost,1
3,6/4/2018 16:52:20,Dragoncraft,PDK,Havencraft,Tenko ,1
4,6/4/2018 16:52:57,Portalcraft,Artifact,Dragoncraft,PDK,1
5,6/4/2018 16:58:46,Swordcraft,Midrange,Bloodcraft,Vengeance,0
6,6/4/2018 16:59:26,Havencraft,Tenko,Runecraft,Dirt,1
7,6/4/2018 17:00:57,Runecraft,Ginger,Forestcraft,Aggro,1
8,6/4/2018 17:09:46,Forestcraft,Aggro,Forestcraft,Midrange,0
9,6/4/2018 17:11:55,Forestcraft,Aggro,Runecraft,Spellboost,1
10,6/4/2018 17:25:36,Portalcraft,Midrange,Havencraft,Tenko ,0
11,6/4/2018 17:29:42,Bloodcraft,Vengeance,Swordcraft,Midrange,1
12,6/4/2018 17:32:34,Swordcraft,Support Cannon,Shadowcraft,Reanimate,0
13,6/4/2018 17:34:42,Swordcraft,Support Cannon,Forestcraft,Aggro,0
14,6/4/2018 17:34:43,Runecraft,Ginger,Portalcraft,Artifact,1
15,6/4/2018 17:38:21,Bloodcraft,Vengeance,Portalcraft,,1
16,6/4/2018 17:44:35,Forestcraft,Midrange,Swordcraft,Midrange,0
17,6/4/2018 17:49:54,Forestcraft,Aggro,Shadowcraft,Midrange,1
18,6/4/2018 17:54:00,Swordcraft,,Swordcraft,Midrange,1
19,6/4/2018 17:56:24,Havencraft,Tenko,Dragoncraft,PDK,0
20,6/4/2018 18:01:21,Bloodcraft,Neutral,Dragoncraft,Lindworm,0
21,6/4/2018 18:01:30,Portalcraft,Control,Bloodcraft,Vengeance,1
22,6/4/2018 18:11:07,Forestcraft,Aggro,Swordcraft,Midrange,0
23,6/4/2018 18:19:49,Havencraft,Tenko,Forestcraft,Aggro,1
24,6/4/2018 18:22:21,Havencraft,Tenko,Dragoncraft,PDK,1
25,6/4/2018 18:46:13,Dragoncraft,PDK,Bloodcraft,Vengeance,1
26,6/4/2018 18:50:35,Havencraft,Summit,Havencraft,Summit,1
27,6/4/2018 18:54:36,Havencraft,Amulet,Dragoncraft,PDK,1
28,6/4/2018 19:02:00,Dragoncraft,PDK,Runecraft,Ginger,0
29,6/4/2018 19:06:17,Forestcraft,Aggro,Bloodcraft,Vengeance,1
30,6/4/2018 19:10:05,Forestcraft,Aggro,Shadowcraft,Midrange,1
31,6/4/2018 19:15:08,Runecraft,,Runecraft,Ginger,1
32,6/4/2018 19:15:14,Runecraft,,Runecraft,,0
33,6/4/2018 19:27:31,Runecraft,Silver Blade,Havencraft,Summit,0
34,6/4/2018 19:29:48,Bloodcraft,Vengeance,Forestcraft,Aggro,1
35,6/4/2018 19:33:31,Forestcraft,Neutral,Bloodcraft,Control,1
36,6/4/2018 19:34:20,Havencraft,Tenko,Shadowcraft,Midrange,1
37,6/4/2018 19:34:39,Havencraft,Tenko,Swordcraft,Midrange,0
38,6/4/2018 19:42:45,Swordcraft,Midrange,Dragoncraft,,0
39,6/4/2018 19:53:15,Forestcraft,Neutral,Havencraft,Control ,1
40,6/4/2018 19:53:15,Swordcraft,Support Cannon,Dragoncraft,Ramp,1
41,6/4/2018 19:53:49,Swordcraft,Midrange,Swordcraft,Support Cannon,1
42,6/4/2018 19:54:34,Bloodcraft,Vengeance,Forestcraft,Aggro,1
43,6/4/2018 19:55:22,Dragoncraft,PDK,Portalcraft,Puppet,1
44,6/4/2018 20:15:32,Dragoncraft,PDK,Dragoncraft,Lindworm ,1
45,6/4/2018 20:17:48,Portalcraft,Artifact,Portalcraft,Puppet,1
46,6/4/2018 20:38:30,Shadowcraft,Midrange,Forestcraft,Aggro,1
47,6/4/2018 21:03:00,Bloodcraft,Neutral,Portalcraft,Artifact,1
48,6/4/2018 21:04:57,Runecraft,Spellboost,Portalcraft,Artifact,1
49,6/4/2018 21:18:29,Swordcraft,Midrange,Forestcraft,Control ,0
50,6/4/2018 21:27:46,Dragoncraft,Lindworm,Portalcraft,Artifact,1
51,6/4/2018 21:42:37,Portalcraft,Artifact,Forestcraft,Aggro,1
52,6/4/2018 22:04:31,Bloodcraft,Vengeance,Runecraft,Spellboost,1
53,6/4/2018 22:19:31,Havencraft,Summit,Runecraft,Spellboost,1
54,6/4/2018 22:49:28,Forestcraft,Aggro,Dragoncraft,PDK,1
55,6/4/2018 23:04:28,Bloodcraft,,Forestcraft,,1
56,6/4/2018 23:14:18,Shadowcraft,Hinterland,Havencraft,Summit,1
57,6/4/2018 23:22:32,Shadowcraft,Midrange,Shadowcraft,Midrange,1
58,6/5/2018 0:11:38,Portalcraft,,Forestcraft,,0
59,6/5/2018 0:25:32,Forestcraft,Aggro,Havencraft,Summit,1
60,6/5/2018 0:57:34,Havencraft,Summit,Bloodcraft,Aggro,1
61,6/5/2018 1:46:39,Shadowcraft,Midrange,Havencraft,Summit,1
62,6/5/2018 2:06:41,Portalcraft,Midrange,Swordcraft,Support Cannon,1
63,6/5/2018 2:08:36,Forestcraft,Midrange,Shadowcraft,Midrange,1
64,6/5/2018 2:47:03,Swordcraft,Support Cannon,Dragoncraft,,1
65,6/5/2018 2:53:09,Forestcraft,Midrange,Havencraft,Summit,1
66,6/5/2018 3:09:43,Forestcraft,Midrange,Portalcraft,Artifact,1
67,6/5/2018 3:19:00,Runecraft,Spellboost,Swordcraft,Aggro,1
68,6/5/2018 4:11:37,Dragoncraft,PDK,Dragoncraft,Lindworm,0
69,6/5/2018 4:22:42,Forestcraft,Aggro,Swordcraft,Support Cannon,1
70,6/5/2018 4:50:25,Portalcraft,Artifact,Swordcraft,,1
71,6/5/2018 5:14:48,Forestcraft,Aggro,Bloodcraft,Vengeance,1
72,6/5/2018 5:23:36,Swordcraft,Midrange,Runecraft,Spellboost,1
73,6/5/2018 6:02:03,Forestcraft,,Bloodcraft,,0
74,6/5/2018 6:05:30,Bloodcraft,Neutral,Shadowcraft,Midrange,1
75,6/5/2018 6:32:29,Forestcraft,Midrange,Forestcraft,Aggro,1
76,6/5/2018 6:42:06,Havencraft,Summit,Swordcraft,Midrange,1
77,6/5/2018 6:47:44,Forestcraft,Aggro,Forestcraft,Aggro,1
78,6/5/2018 6:54:54,Havencraft,Tenko,Havencraft,Tenko,1
79,6/5/2018 6:56:46,Portalcraft,Artifact,Forestcraft,Midrange,1
80,6/5/2018 7:03:49,Forestcraft,Midrange,Forestcraft,Aggro,1
81,6/5/2018 7:06:39,Bloodcraft,Jormungand,Portalcraft,Artifact,1
82,6/5/2018 7:24:49,Runecraft,Ginger,Bloodcraft,Vengeance,1
83,6/5/2018 7:58:08,Bloodcraft,Control,Dragoncraft,PDK,0
84,6/5/2018 8:25:32,Forestcraft,Aggro,Havencraft,,1
85,6/5/2018 8:29:38,Portalcraft,Artifact,Havencraft,Tenko,1
86,6/5/2018 8:39:07,Dragoncraft,Lindworm,Dragoncraft,Lindworm,1
87,6/5/2018 9:06:07,Bloodcraft,Vengeance,Swordcraft,Midrange,0
88,6/5/2018 9:14:10,Havencraft,Heresy,Dragoncraft,PDK,1
89,6/5/2018 9:34:42,Portalcraft,Artifact,Dragoncraft,PDK,1
90,6/5/2018 10:33:03,Runecraft,Ginger,Runecraft,Ginger,1
91,6/5/2018 10:55:34,Dragoncraft,PDK,Swordcraft,Midrange,1
92,6/5/2018 12:29:10,Havencraft,Tenko,Dragoncraft,,1
93,6/5/2018 15:18:02,Dragoncraft,PDK,Havencraft,Summit,1
94,6/5/2018 16:12:08,Shadowcraft,Hinterland,Dragoncraft,Ramp,1
95,6/5/2018 18:34:41,Forestcraft,Aggro,Forestcraft,Control,0
96,6/5/2018 19:38:52,Dragoncraft,,Bloodcraft,,1
97,6/5/2018 20:09:23,Bloodcraft,Vengeance,Havencraft,Tenko,1
98,6/6/2018 6:39:15,Portalcraft,Midrange,Portalcraft,Hybrid ,1
99,6/6/2018 13:14:06,Havencraft,Summit,Swordcraft,Midrange,1
100,6/6/2018 13:17:23,Dragoncraft,Jabberwock,Havencraft,Temple,0
101,6/6/2018 13:44:17,Havencraft,Tenko,Swordcraft,,0
102,6/6/2018 14:08:40,Runecraft,Faust,Havencraft,Summit,0
103,6/6/2018 14:10:23,Dragoncraft,Lindworm,Runecraft,Ginger,1
104,6/6/2018 14:26:08,Bloodcraft,Vengeance,Bloodcraft,Vengeance,1
105,6/6/2018 14:30:16,Swordcraft,Support Cannon,Havencraft,Tenko,1
106,6/6/2018 14:44:55,Havencraft,Summit,Portalcraft,Rhyno,0
107,6/6/2018 14:48:53,Bloodcraft,Vengeance,Havencraft,Tenko,0
108,6/6/2018 15:05:04,Portalcraft,Artifact,Havencraft,Summit,0
109,6/6/2018 15:07:36,Dragoncraft,PDK,Dragoncraft,Ramp,1
110,6/6/2018 15:37:48,Forestcraft,Aggro,Dragoncraft,PDK,1
111,6/6/2018 15:38:27,Portalcraft,Artifact,Dragoncraft,Lindworm,1
112,6/6/2018 16:01:09,Bloodcraft,Vengeance,Havencraft,Tenko,1
113,6/6/2018 16:10:05,Havencraft,Summit,Swordcraft,,0
114,6/6/2018 16:10:38,Swordcraft,Midrange,Bloodcraft,,1
115,6/6/2018 16:18:51,Portalcraft,Artifact,Swordcraft,Midrange,1
116,6/6/2018 16:46:31,Dragoncraft,,Forestcraft,,1
117,6/6/2018 17:30:11,Havencraft,Tenko,Dragoncraft,PDK,1
118,6/6/2018 18:21:55,Runecraft,Ginger,Dragoncraft,Lindworm,1
119,6/6/2018 18:26:06,Runecraft,Spellboost,Swordcraft,Midrange,1
120,6/6/2018 19:59:33,Runecraft,Ginger,Havencraft,Tenko,1
121,6/6/2018 21:34:34,Forestcraft,Aggro,Forestcraft,Aggro,0
122,6/6/2018 21:36:08,Forestcraft,Aggro,Havencraft,,1
123,6/6/2018 21:57:46,Swordcraft,Aggro,Runecraft,,1
124,6/6/2018 23:44:56,Forestcraft,Neutral,Shadowcraft,Midrange,1
125,6/6/2018 23:49:44,Dragoncraft,PDK,Swordcraft,Midrange,0
126,6/7/2018 0:57:00,Forestcraft,Forest,Dragoncraft,PDK,0
127,6/7/2018 1:48:17,Forestcraft,Neutral,Runecraft,Dirt,1
128,6/7/2018 1:50:42,Runecraft,Spellboost,Runecraft,Spellboost,1
129,6/7/2018 2:23:50,Havencraft,Amulet,Forestcraft,Neutral,1
130,6/7/2018 2:50:08,Runecraft,Ginger,Bloodcraft,Aggro,1
131,6/7/2018 3:01:56,Runecraft,Ginger,Shadowcraft,Midrange,1
132,6/7/2018 3:22:59,Portalcraft,Puppets,Forestcraft,Aggro ,1
133,6/7/2018 4:14:25,Havencraft,Tenko,Dragoncraft,PDK,0
134,6/7/2018 4:15:44,Portalcraft,Midrange,Dragoncraft,,1
135,6/7/2018 4:38:53,Bloodcraft,Aggro,Forestcraft,Aggro,0
136,6/7/2018 4:49:23,Runecraft,Spellboost,Bloodcraft,Snake,0
137,6/7/2018 5:02:16,Portalcraft,Hybrid,Portalcraft,Puppet,1
138,6/7/2018 5:11:39,Forestcraft,Aggro,Runecraft,,1
139,6/7/2018 5:14:04,Forestcraft,Control,Bloodcraft,Vengeance,1
140,6/7/2018 5:53:45,Forestcraft,Tempo,Forestcraft,Aggro,1
141,6/7/2018 5:55:10,Dragoncraft,PDK,Shadowcraft,Reanimate,1
142,6/7/2018 5:56:20,Bloodcraft,Vengeance,Dragoncraft,PDK,1
143,6/7/2018 6:15:10,Dragoncraft,,Runecraft,Neutral,1
144,6/7/2018 6:34:35,Dragoncraft,,Forestcraft,,1
145,6/7/2018 7:17:29,Bloodcraft,Vengeance,Bloodcraft,Vengeance,1
146,6/7/2018 7:45:34,Runecraft,Spellboost,Forestcraft,Aggro,1
147,6/7/2018 7:48:03,Runecraft,Spellboost,Havencraft,Tut,0
148,6/7/2018 7:48:47,Bloodcraft,Neutral,Bloodcraft,Vengeance,1
149,6/7/2018 8:49:43,Dragoncraft,Jabberwock,Swordcraft,Support Cannon,1
150,6/7/2018 8:53:32,Portalcraft,Artifact,Havencraft,Summit,1
151,6/7/2018 9:29:05,Forestcraft,Aggro,Runecraft,Dirt,1
152,6/7/2018 10:50:28,Forestcraft,Aggro,Havencraft,Summit,1
153,6/7/2018 13:38:13,Dragoncraft,PDK,Portalcraft,Puppet,1
154,6/7/2018 14:39:14,Bloodcraft,Vengeance,Dragoncraft,Ramp,1
155,6/7/2018 14:40:27,Runecraft,Mysteria,Shadowcraft,Midrange,0
156,6/7/2018 18:32:58,Shadowcraft,,Swordcraft,,1
157,6/7/2018 19:43:30,Havencraft,Tenko,Dragoncraft,PDK,1
158,6/7/2018 23:59:15,Bloodcraft,Jormungand,Forestcraft,Neutral,1
159,6/8/2018 0:48:11,Dragoncraft,PDK,Havencraft,Summit,0
160,6/8/2018 1:17:39,Forestcraft,Aggro,Portalcraft,Hybrid,1
161,6/8/2018 8:55:55,Forestcraft,Aggro,Swordcraft,Aggro,1
162,6/8/2018 10:26:21,Forestcraft,Aggro,Forestcraft,Midrange,0
163,6/8/2018 12:18:17,Dragoncraft,Jabberwock,Portalcraft,Artifact,0
164,6/8/2018 12:36:29,Shadowcraft,Midrange,Swordcraft,Support Cannon,1
0,6/4/2018 16:42:49,Portalcraft,Artifact,Havencraft,Tenko,1
1,6/4/2018 16:49:25,Runecraft,Spellboost,Portalcraft,Artifact,1
2,6/4/2018 16:50:22,Bloodcraft,Neutral,Runecraft,Dirt,1
3,6/4/2018 16:52:20,Dragoncraft,PDK,Dragoncraft,Lindworm,1
4,6/4/2018 16:52:57,Portalcraft,Artifact,Dragoncraft,PDK,1
5,6/4/2018 16:58:46,Swordcraft,Midrange,Swordcraft,Midrange,1
6,6/4/2018 16:59:26,Havencraft,Tenko,Havencraft,Summit,1
7,6/4/2018 17:00:57,Runecraft,Ginger,Forestcraft,Basic,0
8,6/4/2018 17:09:46,Forestcraft,Aggro,Forestcraft,Aggro,1
9,6/4/2018 17:11:55,Forestcraft,Aggro,Forestcraft,Neutral,1
10,6/4/2018 17:25:36,Portalcraft,Midrange,Dragoncraft,Lindworm,1
11,6/4/2018 17:29:42,Bloodcraft,Vengeance,Portalcraft,PDK,1
12,6/4/2018 17:32:34,Swordcraft,Support Cannon,Bloodcraft,Vengeance,0
13,6/4/2018 17:34:42,Swordcraft,Support Cannon,Shadowcraft,Midrange,1
14,6/4/2018 17:34:43,Runecraft,Ginger,Swordcraft,Midrange,1
15,6/4/2018 17:38:21,Bloodcraft,Vengeance,Dragoncraft,,1
16,6/4/2018 17:44:35,Forestcraft,Midrange,Swordcraft,Midrange,1
17,6/4/2018 17:49:54,Forestcraft,Aggro,Portalcraft,Artifact,1
18,6/4/2018 17:54:00,Swordcraft,,Swordcraft,Aggro,1
19,6/4/2018 17:56:24,Havencraft,Tenko,Runecraft,Spellboost,0
20,6/4/2018 18:01:21,Bloodcraft,Neutral,Havencraft,Summit,0
21,6/4/2018 18:01:30,Portalcraft,Control,Shadowcraft,Midrange,1
22,6/4/2018 18:11:07,Forestcraft,Aggro,Swordcraft,Aggro,1
23,6/4/2018 18:19:49,Havencraft,Tenko,Shadowcraft,Midrange,1
24,6/4/2018 18:22:21,Havencraft,Tenko,Swordcraft,Midrange,1
25,6/4/2018 18:46:13,Dragoncraft,PDK,Havencraft,Tenko,1
