Timestamp,Group,Class,Archetype,Rank,Class1,Archetype1,Result1,Class2,Archetype2,Result2,Class3,Archetype3,Result3,Class4,Archetype4,Result4,Class5,Archetype5,Result5,Wins
7/13/2018 4:12:41,A,Bloodcraft,Aggro,C,Havencraft,Amulet,Won,Havencraft,Tenko,Lost,Havencraft,Tenko,Lost,Swordcraft,Aggro,Lost,Swordcraft,Aggro,Lost
7/13/2018 4:16:04,A,Forestcraft,Control,Grand Master,Havencraft,Tenko,Won,Havencraft,Tenko,Won,Swordcraft,Midrange,Won,Havencraft,Lion Crystal,Won,Swordcraft,Midrange,Won
7/13/2018 4:46:16,A,Forestcraft,Aggro,Master,Havencraft,Tenko,Lost,Dragoncraft,Ramp,Won,Forestcraft,Aggro,Won,Runecraft,Spellboost,Won,Portalcraft,Puppet,Won
7/13/2018 5:00:52,B,Forestcraft,Aggro,A,Havencraft,Tenko,Won,Havencraft,Lion Crystal,Won,Shadowcraft,Midrange,Lost,Havencraft,Tenko,Won,Portalcraft,Puppet,Won
7/13/2018 5:28:33,B,Portalcraft,Artifact,AA,Bloodcraft,Snake,Won,Swordcraft,Midrange,Won,Portalcraft,Puppet,Lost,Bloodcraft,Vengeance,Won,Swordcraft,Aggro,Won
7/13/2018 5:40:02,A,Havencraft,Lion Crystal,A,Swordcraft,Aggro,Won,Havencraft,Lion Crystal,Lost,Runecraft,Spellboost,Lost,Runecraft,Spellboost,Won,Havencraft,Tenko,Won
7/13/2018 6:02:01,A,Forestcraft,Midrange,Master,Swordcraft,Midrange,Won,Dragoncraft,Jabberwock,Won,Havencraft,Tenko,Won,Havencraft,Lion Crystal,Won,Portalcraft,Puppet,Won
7/13/2018 6:46:32,A,Havencraft,Tenko,Master,Bloodcraft,Aggro,Won,Havencraft,Lion Crystal,Won,Havencraft,Summit,Lost,Forestcraft,Aggro,Lost,Havencraft,Tenko,Won
7/13/2018 7:39:43,A,Portalcraft,Puppet,D,Havencraft,Lion Crystal,Won,Dragoncraft,Lindworm,Lost,Bloodcraft,Aggro,Won,Havencraft,Tenko,Won,Portalcraft,Puppet,Won
7/13/2018 8:09:07,A,Havencraft,Tenko,A,Havencraft,Lion Crystal,Won,Swordcraft,Midrange,Won,Forestcraft,Midrange,Won,Portalcraft,Puppet,Won,Havencraft,Tenko,Won
7/13/2018 8:17:05,A,Forestcraft,Midrange,D,Swordcraft,Midrange,Won,Havencraft,Tenko,Won,Portalcraft,Puppet,Won,Dragoncraft,Jabberwock,Lost,Havencraft,Summit,Won
7/13/2018 8:23:00,A,Portalcraft,puppet,A,Portalcraft,puppet,Won,Portalcraft,artifact,Won,Havencraft, Lion Crystal,Won,Forestcraft,Control,Won,Swordcraft,Midrange,Lost
7/13/2018 9:11:34,A,Havencraft,Tenko,A,Havencraft,Tenko,Won,Shadowcraft,Arcus,Won,Swordcraft,Aggro,Won,Swordcraft,Midrange,Won,Havencraft,Tenko,Lost
7/13/2018 9:49:25,B,Portalcraft,Puppets,A,Runecraft,Dirt,Won,Swordcraft,Midrange,Lost,Portalcraft,Puppets,Won,Portalcraft,Artifact,Won,Havencraft,Lion Crystal,Lost
7/13/2018 10:15:55,A,Havencraft,Tenko,Master,Swordcraft,Midrange,Lost,Swordcraft,Midrange,Won,Dragoncraft,Jabberwock,Lost,Runecraft,Spellboost,Won,Havencraft,Lion Crystal,Won
7/13/2018 12:35:45,A,Portalcraft,Puppet,Master,Havencraft,Lion Crystal,Won,Portalcraft,Puppet,Won,Forestcraft,Control,Won,Havencraft,Lion Crystal,Won,Swordcraft,Midrange,Won
7/13/2018 13:57:07,A,Forestcraft,Midrange,Master,Havencraft,Tenko,Lost,Bloodcraft,Aggro,Lost,Havencraft,Tenko,Won,Portalcraft,Puppets,Won,Swordcraft,Midrange,Won
7/13/2018 14:49:50,A,Bloodcraft,Aggro,Master,Forestcraft,,Won,Forestcraft,,Won,Forestcraft,,Won,Portalcraft,Puppet,Won,Forestcraft,Neutral,Won
7/13/2018 15:38:15,A,Portalcraft,Puppet,AA,Runecraft,Spellboost,Won,Runecraft,Spellboost,Won,Swordcraft,Midrange,Lost,Swordcraft,Midrange,Lost,Dragoncraft,Lindworm,Lost
7/13/2018 15:42:15,A,Forestcraft,Aggro,AA,Havencraft,Tenko,Lost,Forestcraft,Neutral,Lost,Swordcraft,Midrange,Won,Havencraft,Summit,Won,Bloodcraft,Vengeance,Won
7/13/2018 16:04:09,B,Havencraft,Lion Crystal,D,Dragoncraft,Ramp,Won,Dragoncraft,Ramp,Won,Dragoncraft,Ramp,Won,Runecraft,Spellboost,Won,Forestcraft,Neutral,Lost
7/13/2018 16:28:44,A,Swordcraft,Aggro,AA,Dragoncraft,Ramp,Won,Havencraft,Lion Crystal,Lost,Havencraft,Lion Crystal,Lost,Portalcraft,Puppet,Lost,Dragoncraft,Ramp,Won
7/13/2018 16:50:51,A,Dragoncraft,Jabberwork,Grand Master,Swordcraft,Midrange,Won,Havencraft,Lion Crystal,Won,Bloodcraft,,Won,Forestcraft,Aggro,Won,Swordcraft,Midrange,Won
7/13/2018 16:51:58,A,Portalcraft,Puppets,Grand Master,Havencraft,Tenko,Won,Havencraft,Lion Crystal,Won,Swordcraft,Midrange,Won,Swordcraft,Midrange,Won,Forestcraft,Midrange,Won
7/13/2018 18:31:58,A,Havencraft,Summit Tenko,Master,Havencraft,Tenko,Won,Havencraft,Tenko,Lost,Bloodcraft,Aggro,Won,Bloodcraft,Vengeance,Won,Runecraft,Spellboost,Won
7/13/2018 22:03:18,B,Bloodcraft,Jormungand,Master,Havencraft,Lion Crystal,Lost,Portalcraft,Puppet,Won,Swordcraft,Midrange,Won,Havencraft,Lion Crystal,Won,Havencraft,Lion Crystal,Won
7/13/2018 22:12:49,A,Portalcraft,Puppet,Master,Runecraft,Mysteria,Won,Shadowcraft,Midrange,Won,Swordcraft,Midrange,Lost,Runecraft,Spellboost,Won,Swordcraft,Aggro,Won
7/14/2018 1:00:31,A,Forestcraft,Aggro,A,Forestcraft,Midrange,Won,Bloodcraft,Control,Lost,Havencraft,Lion Crystal,Lost,Shadowcraft,Arcus,Lost,Bloodcraft,Aggro,Won
7/14/2018 7:29:27,A,Portalcraft,Puppet,C,Swordcraft,Aggro,Lost,Forestcraft,Neutral,Won,Forestcraft,Neutral,Won,Havencraft,Tenko,Lost,Bloodcraft,Vengeance,Won
7/14/2018 9:18:14,A,Shadowcraft,Arcus,Master,Portalcraft,Artifact,Won,Runecraft,Mysteria,Lost,Forestcraft,Midrange,Won,Portalcraft,Puppet,Won,Forestcraft,Neutral,Won
7/14/2018 12:24:07,A,Portalcraft,Puppet,C,Havencraft,Tenko,Won,Forestcraft,Aggro,Lost,Havencraft,Tenko,Lost,Havencraft,Lion Crystal,Won,Swordcraft,Midrange,Won
7/15/2018 10:16:37,A,Forestcraft,Aggro,AA,Havencraft,Lion Crystal,Won,Havencraft,tenko,Won,Havencraft,tenko,Lost,Forestcraft,Midrange,Won,Forestcraft,Aggro,Won
