Timestamp,Class,Archetype,Rank,Link,Class1,Archetype1,First1,Result1,Class2,Archetype2,First2,Result2,Class3,Archetype3,First3,Result3,Class4,Archetype4,First4,Result4,Class5,Archetype5,First5,Result5,Wins,First
8/31/2018 7:54:00,Forestcraft,Neutral,AA,,Runecraft,Mysteria,1.0,1.0,Dragoncraft,Ramp,2.0,1.0,Swordcraft,Aggro,2.0,1.0,Havencraft,Tenko,1.0,1.0,Shadowcraft,Arcus,1.0,0.0,4.0,0.0
8/31/2018 8:24:56,Swordcraft,Aggro,Master,,Havencraft,Lion,1.0,1.0,Bloodcraft,Jormungand,2.0,1.0,Forestcraft,Midrange,2.0,0.0,Havencraft,Lion,1.0,1.0,Runecraft,Neutral,2.0,1.0,4.0,0.0
8/31/2018 8:30:51,Portalcraft,Puppet,Grand Master,,Portalcraft,Puppet,1.0,1.0,Swordcraft,Midrange,2.0,0.0,Runecraft,Mysteria,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Havencraft,Lion,2.0,1.0,4.0,0.0
8/31/2018 8:39:13,Bloodcraft,Jormungand,Master,,Runecraft,Spellboost,1.0,1.0,Havencraft,Tenko,1.0,1.0,Bloodcraft,Jormungand,2.0,1.0,Shadowcraft,Arcus,2.0,0.0,Runecraft,Spellboost,1.0,1.0,4.0,0.0
8/31/2018 8:56:28,Forestcraft,Control,Master,,Dragoncraft,Aggro,1.0,1.0,Forestcraft,Control,1.0,1.0,Portalcraft,Puppet,1.0,1.0,Runecraft,Spellboost,1.0,0.0,Portalcraft,Puppet,1.0,1.0,4.0,0.0
8/31/2018 9:09:43,Shadowcraft,Arcus,A,,Portalcraft,Puppet,,1.0,Forestcraft,Midrange,,1.0,Havencraft,Tenko,,1.0,Swordcraft,Aggro,,1.0,Portalcraft,Puppet,,0.0,4.0,0.0
8/31/2018 9:34:11,Forestcraft,Midrange,Grand Master,https://shadowverse-portal.com/deck/1.1.5zWm2.5zWm2.5zWm2.5zvAY.5zvAY.5zvAY.6KolQ.6KolQ.6KolQ.5zvAi.5zvAi.5zvAi.6Oc9s.6Oc9s.6Oh22.6Oh22.6Oh22.6OjUS.6OjUS.6OjUS.6SVBM.6SVBM.6SVBM.6KrBg.6KrBg.6KrBg.6H0p2.6H0p2.6H0p2.6Ko0i.6Ko0i.6H2mC.6H2mC.6H2mC.6KqSy.6WJKC.6WJKC.6SXdc.6SXdc.6SXdc?lang=en,Swordcraft,Aggro,,1.0,Dragoncraft,Ramp,,1.0,Havencraft,Tenko,,1.0,Swordcraft,Midrange,,1.0,Havencraft,Tenko,,1.0,5.0,0.0
8/31/2018 9:44:55,Runecraft,Spellboost,C,,Dragoncraft,Ramp,1.0,0.0,Portalcraft,Puppet,1.0,0.0,Runecraft,Mysteria,1.0,0.0,Havencraft,Tenko,2.0,1.0,Swordcraft,Aggro,1.0,0.0,1.0,0.0
8/31/2018 10:18:50,Shadowcraft,Arcus,B,,Swordcraft,Aggro,2.0,1.0,Dragoncraft,Lindworm,2.0,0.0,Portalcraft,Puppet,1.0,1.0,Dragoncraft,Jabberwock,2.0,0.0,Bloodcraft,Jormungand,1.0,1.0,3.0,0.0
8/31/2018 10:29:23,Dragoncraft,Ramp,AA,,Portalcraft,Puppet,2.0,0.0,Runecraft,Mysteria,1.0,1.0,Dragoncraft,Ramp,1.0,1.0,Portalcraft,Puppet,2.0,1.0,Shadowcraft,Arcus,1.0,0.0,3.0,0.0
8/31/2018 11:12:38,Swordcraft,Aggro,AA,https://sv.bagoum.com/deckbuilder#MSwyOjEwMDAxMTAxMCwzOjEwMDIxMTAxMCwzOjEwNjIzMTAyMCwyOjEwOTIyMTAyMCwyOjEwMDIxMTA2MCwzOjEwNTIyMTAzMCwzOjEwODIzMTAxMCwzOjEwODI0MTAxMCwyOjEwNTIyMTAyMCwzOjEwNjIyMTAyMCwyOjEwODIyMTAzMCwyOjEwOTIzMTAxMCwyOjEwNTAxMTAxMCwyOjEwNTIxMTAxMCwzOjEwOTIzNDAxMCwxOjEwOTI0MTAxMCwyOjEwOTI0MTAyMA==,Dragoncraft,Ramp,1.0,1.0,Runecraft,Mysteria,2.0,1.0,Portalcraft,Puppet,2.0,0.0,Dragoncraft,Ramp,1.0,0.0,Dragoncraft,Ramp,2.0,1.0,3.0,0.0
8/31/2018 11:14:29,Portalcraft,Puppet,Master,,Dragoncraft,Ramp,2.0,1.0,Portalcraft,Aggro,2.0,1.0,Portalcraft,Aggro,2.0,0.0,Runecraft,Spellboost,2.0,0.0,Shadowcraft,Arcus,1.0,1.0,3.0,0.0
